Row ID,Order ID,Order Date,Ship Mode,Customer Name,Segment,Country,State,Region,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit
8659,CA-2019-168361,2022-06-20,Standard Class,Ken Brennan,Corporate,United States,Illinois,Central,OFF-BI-10003727,Office Supplies,Binders,0.836,1,0.8,-1.3376
8660,CA-2019-153185,2022-09-02,Standard Class,Matt Hagelstein,Corporate,United States,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,30.96,6,0.2,11.223
8661,CA-2020-124765,2023-11-25,Standard Class,Henia Zydlo,Consumer,United States,Florida,South,FUR-BO-10003965,Furniture,Bookcases,723.92,5,0.2,-81.441
8662,CA-2018-131856,2021-05-11,Standard Class,James Galang,Consumer,United States,Texas,Central,FUR-FU-10000175,Furniture,Furnishings,21.968,4,0.6,-15.9268
8663,CA-2018-131856,2021-05-11,Standard Class,James Galang,Consumer,United States,Texas,Central,TEC-PH-10001336,Technology,Phones,619.152,6,0.2,69.6546
8664,CA-2018-131856,2021-05-11,Standard Class,James Galang,Consumer,United States,Texas,Central,OFF-PA-10001954,Office Supplies,Paper,127.904,7,0.2,41.5688
8665,CA-2020-126634,2023-03-30,Second Class,Alan Barnes,Consumer,United States,California,West,FUR-FU-10004973,Furniture,Furnishings,94.2,5,0,39.564
8666,CA-2019-118500,2022-11-16,First Class,Heather Jas,Home Office,United States,California,West,OFF-SU-10004231,Office Supplies,Supplies,49.5,5,0,13.365
8667,CA-2019-163951,2022-12-29,First Class,Carl Jackson,Corporate,United States,Pennsylvania,East,OFF-AR-10004269,Office Supplies,Art,16.52,5,0.2,1.652
8668,CA-2019-149916,2022-12-21,Second Class,Emily Ducich,Home Office,United States,Washington,West,OFF-BI-10004002,Office Supplies,Binders,55.36,4,0.2,19.376
8669,CA-2019-149916,2022-12-21,Second Class,Emily Ducich,Home Office,United States,Washington,West,TEC-MA-10000752,Technology,Machines,11.56,1,0.2,3.757
8670,CA-2018-158918,2021-12-19,Second Class,Arianne Irving,Consumer,United States,California,West,OFF-PA-10004947,Office Supplies,Paper,17.12,4,0,7.704
8671,US-2017-159611,2020-12-26,Second Class,Karl Braun,Consumer,United States,Ohio,East,FUR-FU-10004904,Furniture,Furnishings,182.352,3,0.2,-18.2352
8672,US-2017-159611,2020-12-26,Second Class,Karl Braun,Consumer,United States,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,118.16,2,0.2,-25.109
8673,CA-2020-163265,2023-02-15,Standard Class,Joy Smith,Consumer,United States,Illinois,Central,OFF-FA-10004854,Office Supplies,Fasteners,18.368,2,0.2,6.1992
8674,CA-2020-163265,2023-02-15,Standard Class,Joy Smith,Consumer,United States,Illinois,Central,FUR-CH-10004063,Furniture,Chairs,600.558,3,0.3,-8.5794
8675,CA-2020-163265,2023-02-15,Standard Class,Joy Smith,Consumer,United States,Illinois,Central,OFF-ST-10000642,Office Supplies,Storage,50.352,3,0.2,-8.1822
8676,CA-2020-163265,2023-02-15,Standard Class,Joy Smith,Consumer,United States,Illinois,Central,OFF-AR-10004078,Office Supplies,Art,28.032,6,0.2,3.504
8677,CA-2020-163265,2023-02-15,Standard Class,Joy Smith,Consumer,United States,Illinois,Central,FUR-FU-10004270,Furniture,Furnishings,7.692,1,0.6,-3.6537
8678,CA-2020-141705,2023-10-24,First Class,Patrick O'Brill,Consumer,United States,Texas,Central,FUR-TA-10004607,Furniture,Tables,517.405,5,0.3,-81.3065
8679,CA-2019-112739,2022-09-01,Second Class,Ross DeVincentis,Home Office,United States,Texas,Central,OFF-BI-10001132,Office Supplies,Binders,8.608,8,0.8,-13.3424
8680,CA-2019-112739,2022-09-01,Second Class,Ross DeVincentis,Home Office,United States,Texas,Central,TEC-AC-10001714,Technology,Accessories,159.56,5,0.2,33.9065
8681,CA-2019-143805,2022-11-30,Second Class,Jonathan Doherty,Corporate,United States,Virginia,South,OFF-AP-10002945,Office Supplies,Appliances,2104.55,7,0,694.5015
8682,CA-2019-143805,2022-11-30,Second Class,Jonathan Doherty,Corporate,United States,Virginia,South,OFF-SU-10004664,Office Supplies,Supplies,40.7,5,0,11.803
8683,CA-2017-133634,2020-11-04,Standard Class,Steven Roelle,Home Office,United States,Virginia,South,TEC-AC-10002550,Technology,Accessories,47.79,3,0,16.2486
8684,CA-2020-101665,2023-11-25,Standard Class,Tracy Zic,Consumer,United States,California,West,OFF-AR-10002335,Office Supplies,Art,5.16,2,0,1.3416
8685,CA-2019-155446,2022-12-15,Standard Class,Tanja Norvell,Home Office,United States,California,West,TEC-AC-10001445,Technology,Accessories,21.21,7,0,4.4541
8686,CA-2020-137323,2023-11-14,Second Class,Pauline Webber,Corporate,United States,New York,East,OFF-ST-10003996,Office Supplies,Storage,96.36,6,0,25.0536
8687,CA-2019-144015,2022-06-25,Same Day,Adam Hart,Corporate,United States,California,West,OFF-SU-10003505,Office Supplies,Supplies,231.72,2,0,11.586
8688,CA-2019-144015,2022-06-25,Same Day,Adam Hart,Corporate,United States,California,West,OFF-FA-10000624,Office Supplies,Fasteners,17.9,5,0,8.95
8689,CA-2019-144015,2022-06-25,Same Day,Adam Hart,Corporate,United States,California,West,OFF-PA-10002870,Office Supplies,Paper,12.48,2,0,5.616
8690,CA-2017-101427,2020-12-25,Standard Class,Andy Yotov,Corporate,United States,Pennsylvania,East,OFF-AR-10002257,Office Supplies,Art,8.016,3,0.2,1.1022
8691,CA-2019-136770,2022-08-13,Standard Class,Stephanie Phelps,Corporate,United States,Ohio,East,TEC-PH-10003580,Technology,Phones,259.896,2,0.4,-56.3108
8692,CA-2019-136770,2022-08-13,Standard Class,Stephanie Phelps,Corporate,United States,Ohio,East,TEC-PH-10001530,Technology,Phones,247.188,2,0.4,-49.4376
8693,CA-2019-136770,2022-08-13,Standard Class,Stephanie Phelps,Corporate,United States,Ohio,East,TEC-AC-10000420,Technology,Accessories,279.96,5,0.2,48.993
8694,CA-2019-118311,2022-10-23,Standard Class,Emily Ducich,Home Office,United States,California,West,TEC-AC-10000892,Technology,Accessories,450,5,0,162
8695,US-2017-112795,2020-08-22,Second Class,Corey Roper,Home Office,United States,Michigan,Central,OFF-PA-10001934,Office Supplies,Paper,19.44,3,0,9.5256
8696,CA-2020-127096,2023-09-15,Second Class,Christopher Schild,Home Office,United States,California,West,FUR-TA-10003473,Furniture,Tables,300.904,1,0.2,11.2839
8697,CA-2020-119284,2023-06-15,Standard Class,Thomas Seio,Corporate,United States,Tennessee,South,TEC-PH-10001051,Technology,Phones,239.976,3,0.2,26.9973
8698,CA-2020-119284,2023-06-15,Standard Class,Thomas Seio,Corporate,United States,Tennessee,South,FUR-FU-10004351,Furniture,Furnishings,31.168,4,0.2,9.3504
8699,CA-2020-119284,2023-06-15,Standard Class,Thomas Seio,Corporate,United States,Tennessee,South,FUR-TA-10004152,Furniture,Tables,120.96,2,0.4,-28.224
8700,CA-2020-119284,2023-06-15,Standard Class,Thomas Seio,Corporate,United States,Tennessee,South,TEC-PH-10000560,Technology,Phones,2239.936,8,0.2,223.9936
8701,CA-2020-119284,2023-06-15,Standard Class,Thomas Seio,Corporate,United States,Tennessee,South,OFF-AP-10004249,Office Supplies,Appliances,76.608,8,0.2,6.7032
8702,CA-2020-119284,2023-06-15,Standard Class,Thomas Seio,Corporate,United States,Tennessee,South,OFF-ST-10001490,Office Supplies,Storage,142.776,1,0.2,17.847
8703,CA-2020-119284,2023-06-15,Standard Class,Thomas Seio,Corporate,United States,Tennessee,South,OFF-PA-10000312,Office Supplies,Paper,91.36,5,0.2,29.692
8704,CA-2018-133494,2021-02-28,Standard Class,Resi Pölking,Consumer,United States,Pennsylvania,East,OFF-AP-10002906,Office Supplies,Appliances,3.552,2,0.2,0.444
8705,CA-2019-111318,2022-07-22,First Class,Ivan Liston,Consumer,United States,Texas,Central,TEC-PH-10004100,Technology,Phones,115.136,8,0.2,11.5136
8706,US-2017-132745,2020-09-30,Standard Class,Neil Französisch,Home Office,United States,Nevada,West,OFF-FA-10000254,Office Supplies,Fasteners,4.71,1,0,0
8707,CA-2017-146815,2020-09-07,Standard Class,Paul Prost,Home Office,United States,New York,East,FUR-CH-10004289,Furniture,Chairs,172.764,2,0.1,13.4372
8708,CA-2017-146815,2020-09-07,Standard Class,Paul Prost,Home Office,United States,New York,East,OFF-AR-10003469,Office Supplies,Art,3.52,2,0,1.6896
8709,CA-2017-119144,2020-11-15,First Class,Justin Deggeller,Corporate,United States,California,West,TEC-PH-10004188,Technology,Phones,79.968,4,0.2,-17.9928
8710,CA-2017-119144,2020-11-15,First Class,Justin Deggeller,Corporate,United States,California,West,FUR-BO-10004015,Furniture,Bookcases,305.9745,3,0.15,25.1979
8711,CA-2017-119144,2020-11-15,First Class,Justin Deggeller,Corporate,United States,California,West,OFF-ST-10000991,Office Supplies,Storage,344.91,3,0,10.3473
8712,CA-2017-105648,2020-03-02,Standard Class,Eva Jacobs,Consumer,United States,California,West,FUR-TA-10002958,Furniture,Tables,626.352,3,0.2,-23.4882
8713,US-2018-145422,2021-12-02,Standard Class,Pierre Wener,Consumer,United States,California,West,FUR-BO-10002213,Furniture,Bookcases,359.499,3,0.15,-29.6058
8714,CA-2020-136623,2023-07-11,Standard Class,Tom Stivers,Corporate,United States,California,West,TEC-PH-10000004,Technology,Phones,71.952,6,0.2,5.3964
8715,CA-2020-136623,2023-07-11,Standard Class,Tom Stivers,Corporate,United States,California,West,OFF-BI-10003708,Office Supplies,Binders,29.8,5,0.2,9.3125
8716,CA-2020-121678,2023-11-16,Second Class,Brian Moss,Corporate,United States,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,1.824,1,0.7,-1.3984
8717,CA-2019-120824,2022-06-11,Second Class,Arthur Wiediger,Home Office,United States,Texas,Central,OFF-AP-10001242,Office Supplies,Appliances,64.384,4,0.8,-160.96
8718,CA-2019-120824,2022-06-11,Second Class,Arthur Wiediger,Home Office,United States,Texas,Central,FUR-FU-10001424,Furniture,Furnishings,6.984,2,0.6,-4.5396
8719,CA-2019-120824,2022-06-11,Second Class,Arthur Wiediger,Home Office,United States,Texas,Central,OFF-AR-10003469,Office Supplies,Art,11.264,8,0.2,3.9424
8720,CA-2019-120824,2022-06-11,Second Class,Arthur Wiediger,Home Office,United States,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,15.552,3,0.2,5.6376
8721,CA-2019-120824,2022-06-11,Second Class,Arthur Wiediger,Home Office,United States,Texas,Central,FUR-CH-10000229,Furniture,Chairs,379.372,2,0.3,-119.2312
8722,CA-2019-120824,2022-06-11,Second Class,Arthur Wiediger,Home Office,United States,Texas,Central,OFF-ST-10002562,Office Supplies,Storage,67.536,9,0.2,6.7536
8723,CA-2019-120824,2022-06-11,Second Class,Arthur Wiediger,Home Office,United States,Texas,Central,OFF-BI-10001525,Office Supplies,Binders,1.524,2,0.8,-2.667
8724,US-2019-135209,2022-12-28,Second Class,Marc Harrigan,Home Office,United States,Florida,South,OFF-PA-10002986,Office Supplies,Paper,37.408,7,0.2,13.0928
8725,US-2019-135209,2022-12-28,Second Class,Marc Harrigan,Home Office,United States,Florida,South,OFF-PA-10000143,Office Supplies,Paper,25.344,6,0.2,8.8704
8726,CA-2020-148145,2023-03-18,Standard Class,Scott Williamson,Consumer,United States,Washington,West,OFF-AR-10003752,Office Supplies,Art,46.2,4,0,21.252
8727,CA-2018-103870,2021-12-26,Standard Class,Sung Pak,Corporate,United States,Tennessee,South,TEC-AC-10002370,Technology,Accessories,4.728,3,0.2,0.7092
8728,CA-2018-103870,2021-12-26,Standard Class,Sung Pak,Corporate,United States,Tennessee,South,FUR-FU-10002030,Furniture,Furnishings,53.352,3,0.2,16.0056
8729,CA-2018-103870,2021-12-26,Standard Class,Sung Pak,Corporate,United States,Tennessee,South,FUR-BO-10002853,Furniture,Bookcases,131.104,2,0.2,8.194
8730,CA-2018-103870,2021-12-26,Standard Class,Sung Pak,Corporate,United States,Tennessee,South,OFF-ST-10002562,Office Supplies,Storage,22.512,3,0.2,2.2512
8731,CA-2018-103870,2021-12-26,Standard Class,Sung Pak,Corporate,United States,Tennessee,South,TEC-AC-10004227,Technology,Accessories,72.744,7,0.2,-12.7302
8732,CA-2018-111017,2021-07-30,Standard Class,Steve Chapman,Corporate,United States,Missouri,Central,OFF-SU-10002573,Office Supplies,Supplies,52.59,3,0,15.777
8733,CA-2020-116988,2023-06-27,Second Class,Pauline Webber,Corporate,United States,Washington,West,OFF-PA-10003848,Office Supplies,Paper,19.44,3,0,9.3312
8734,CA-2020-116988,2023-06-27,Second Class,Pauline Webber,Corporate,United States,Washington,West,FUR-FU-10001290,Furniture,Furnishings,126.3,3,0,40.416
8735,CA-2020-116988,2023-06-27,Second Class,Pauline Webber,Corporate,United States,Washington,West,TEC-AC-10003832,Technology,Accessories,1287.45,5,0,244.6155
8736,US-2017-169390,2020-02-07,Second Class,Chris Selesnick,Corporate,United States,New York,East,OFF-ST-10001558,Office Supplies,Storage,64.96,4,0,9.744
8737,CA-2019-168774,2022-09-03,Standard Class,Roy Phan,Corporate,United States,Minnesota,Central,OFF-ST-10001490,Office Supplies,Storage,535.41,3,0,160.623
8738,CA-2020-161592,2023-04-06,Standard Class,Charles Sheldon,Corporate,United States,Tennessee,South,OFF-BI-10003669,Office Supplies,Binders,8.1,5,0.7,-5.94
8739,US-2020-131961,2023-12-08,First Class,Max Jones,Consumer,United States,Pennsylvania,East,OFF-AR-10004441,Office Supplies,Art,13.248,4,0.2,3.6432
8740,US-2020-131961,2023-12-08,First Class,Max Jones,Consumer,United States,Pennsylvania,East,TEC-PH-10001924,Technology,Phones,83.988,2,0.4,-20.997
8741,CA-2019-102498,2022-07-23,First Class,James Galang,Consumer,United States,Louisiana,South,OFF-AR-10004456,Office Supplies,Art,73.2,5,0,21.228
8742,CA-2018-113222,2021-11-08,Same Day,Anthony Garverick,Home Office,United States,Indiana,Central,OFF-BI-10001890,Office Supplies,Binders,10.74,3,0,5.1552
8743,US-2018-144771,2021-10-01,First Class,Chloris Kastensmidt,Consumer,United States,Oregon,West,FUR-FU-10000629,Furniture,Furnishings,11.032,1,0.2,3.0338
8744,US-2018-144771,2021-10-01,First Class,Chloris Kastensmidt,Consumer,United States,Oregon,West,TEC-AC-10002323,Technology,Accessories,53.04,3,0.2,-4.641
8745,CA-2018-162376,2021-11-21,Second Class,Harold Dahlen,Home Office,United States,Massachusetts,East,OFF-AR-10003056,Office Supplies,Art,17.12,4,0,4.9648
8746,CA-2018-162376,2021-11-21,Second Class,Harold Dahlen,Home Office,United States,Massachusetts,East,OFF-PA-10000300,Office Supplies,Paper,59.94,3,0,28.1718
8747,CA-2020-128076,2023-02-01,Standard Class,Bill Overfelt,Corporate,United States,California,West,FUR-FU-10000293,Furniture,Furnishings,210.58,2,0,12.6348
8748,CA-2020-128076,2023-02-01,Standard Class,Bill Overfelt,Corporate,United States,California,West,OFF-BI-10003638,Office Supplies,Binders,30.96,2,0.2,10.062
8749,CA-2020-128076,2023-02-01,Standard Class,Bill Overfelt,Corporate,United States,California,West,TEC-MA-10002109,Technology,Machines,239.984,2,0.2,38.9974
8750,US-2018-163825,2021-06-15,First Class,Lena Creighton,Consumer,United States,New York,East,OFF-BI-10003527,Office Supplies,Binders,3050.376,3,0.2,1143.891
8751,US-2018-163825,2021-06-15,First Class,Lena Creighton,Consumer,United States,New York,East,TEC-PH-10004922,Technology,Phones,133.98,2,0,33.495
8752,CA-2019-105662,2022-05-04,Standard Class,Rick Bensley,Home Office,United States,Florida,South,OFF-PA-10001001,Office Supplies,Paper,93.248,4,0.2,31.4712
8753,CA-2019-105662,2022-05-04,Standard Class,Rick Bensley,Home Office,United States,Florida,South,TEC-PH-10001198,Technology,Phones,177.48,3,0.2,19.9665
8754,CA-2020-152198,2023-09-09,First Class,Joy Daniels,Consumer,United States,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,17.712,6,0.2,5.9778
8755,CA-2020-152198,2023-09-09,First Class,Joy Daniels,Consumer,United States,Ohio,East,OFF-BI-10003669,Office Supplies,Binders,4.86,3,0.7,-3.564
8756,CA-2020-152198,2023-09-09,First Class,Joy Daniels,Consumer,United States,Ohio,East,OFF-BI-10001628,Office Supplies,Binders,6.258,2,0.7,-5.215
8757,CA-2019-114307,2022-07-21,Standard Class,Maureen Fritzler,Corporate,United States,Maryland,East,OFF-AP-10002350,Office Supplies,Appliances,37.68,2,0,10.5504
8758,CA-2019-114307,2022-07-21,Standard Class,Maureen Fritzler,Corporate,United States,Maryland,East,OFF-PA-10004100,Office Supplies,Paper,51.84,8,0,24.8832
8759,CA-2019-114307,2022-07-21,Standard Class,Maureen Fritzler,Corporate,United States,Maryland,East,FUR-FU-10000794,Furniture,Furnishings,27.42,3,0,9.3228
8760,CA-2019-114307,2022-07-21,Standard Class,Maureen Fritzler,Corporate,United States,Maryland,East,OFF-BI-10002012,Office Supplies,Binders,5.4,3,0,2.592
8761,CA-2019-159891,2022-01-30,Standard Class,Ben Ferrer,Home Office,United States,Georgia,South,OFF-BI-10003527,Office Supplies,Binders,1270.99,1,0,635.495
8762,CA-2019-159891,2022-01-30,Standard Class,Ben Ferrer,Home Office,United States,Georgia,South,OFF-EN-10004483,Office Supplies,Envelopes,125.36,8,0,58.9192
8763,CA-2019-112578,2022-12-28,Standard Class,Frank Olsen,Consumer,United States,California,West,OFF-ST-10003722,Office Supplies,Storage,14.03,1,0,4.0687
8764,CA-2019-112578,2022-12-28,Standard Class,Frank Olsen,Consumer,United States,California,West,OFF-SU-10002557,Office Supplies,Supplies,27.96,2,0,7.2696
8765,CA-2018-107083,2021-11-20,Standard Class,Brenda Bowman,Corporate,United States,Texas,Central,OFF-AR-10002257,Office Supplies,Art,5.344,2,0.2,0.7348
8766,CA-2018-107083,2021-11-20,Standard Class,Brenda Bowman,Corporate,United States,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,1.696,2,0.8,-2.544
8767,CA-2018-107083,2021-11-20,Standard Class,Brenda Bowman,Corporate,United States,Texas,Central,OFF-AP-10004136,Office Supplies,Appliances,24.588,3,0.8,-67.617
8768,CA-2018-107083,2021-11-20,Standard Class,Brenda Bowman,Corporate,United States,Texas,Central,OFF-BI-10002194,Office Supplies,Binders,7.98,5,0.8,-13.167
8769,CA-2018-151722,2021-10-04,Standard Class,Ivan Liston,Consumer,United States,Ohio,East,TEC-AC-10000892,Technology,Accessories,288,4,0.2,57.6
8770,CA-2019-151148,2022-09-11,Same Day,Philisse Overcash,Home Office,United States,Colorado,West,TEC-PH-10001870,Technology,Phones,146.952,3,0.2,9.1845
8771,CA-2019-151148,2022-09-11,Same Day,Philisse Overcash,Home Office,United States,Colorado,West,FUR-CH-10002304,Furniture,Chairs,83.136,4,0.2,5.196
8772,CA-2020-115882,2023-09-14,First Class,Dorothy Badders,Corporate,United States,North Carolina,South,OFF-AP-10002534,Office Supplies,Appliances,942.784,4,0.2,94.2784
8773,CA-2020-115882,2023-09-14,First Class,Dorothy Badders,Corporate,United States,North Carolina,South,OFF-PA-10001125,Office Supplies,Paper,74.352,3,0.2,23.235
8774,CA-2018-132276,2021-02-22,Standard Class,Lindsay Castell,Home Office,United States,New York,East,OFF-AP-10000804,Office Supplies,Appliances,26.88,6,0,6.72
8775,CA-2018-132276,2021-02-22,Standard Class,Lindsay Castell,Home Office,United States,New York,East,OFF-BI-10002982,Office Supplies,Binders,10.896,2,0.2,3.8136
8776,CA-2019-163636,2022-12-04,Second Class,Mike Pelletier,Home Office,United States,Illinois,Central,OFF-AR-10001547,Office Supplies,Art,3.536,2,0.2,0.3094
8777,CA-2019-102813,2022-07-01,First Class,Erin Ashbrook,Corporate,United States,Texas,Central,FUR-CH-10000665,Furniture,Chairs,528.43,5,0.3,0
8778,CA-2019-102813,2022-07-01,First Class,Erin Ashbrook,Corporate,United States,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,41.472,8,0.2,14.5152
8779,CA-2020-135377,2023-12-13,Standard Class,Bart Pistole,Corporate,United States,New York,East,FUR-BO-10004015,Furniture,Bookcases,287.976,3,0.2,7.1994
8780,CA-2018-165813,2021-03-19,Second Class,Bryan Mills,Consumer,United States,Oregon,West,OFF-ST-10004258,Office Supplies,Storage,29.304,3,0.2,2.5641
8781,CA-2018-133585,2021-02-28,First Class,Craig Molinari,Corporate,United States,Texas,Central,OFF-AR-10003696,Office Supplies,Art,55.328,2,0.2,6.2244
8782,CA-2018-133585,2021-02-28,First Class,Craig Molinari,Corporate,United States,Texas,Central,FUR-BO-10001811,Furniture,Bookcases,1227.9984,6,0.32,-36.1176
8783,CA-2019-116911,2022-09-14,Standard Class,Justin Deggeller,Corporate,United States,Idaho,West,OFF-BI-10001249,Office Supplies,Binders,20.416,4,0.2,6.6352
8784,CA-2019-116911,2022-09-14,Standard Class,Justin Deggeller,Corporate,United States,Idaho,West,FUR-TA-10003473,Furniture,Tables,1128.39,3,0,259.5297
8785,US-2020-129224,2023-03-17,Standard Class,Ann Steele,Home Office,United States,Tennessee,South,OFF-LA-10003190,Office Supplies,Labels,4.608,2,0.2,1.6704
8786,CA-2020-145765,2023-05-28,Standard Class,Candace McMahon,Corporate,United States,Arizona,West,TEC-PH-10001305,Technology,Phones,195.96,5,0.2,19.596
8787,CA-2020-145765,2023-05-28,Standard Class,Candace McMahon,Corporate,United States,Arizona,West,OFF-PA-10001534,Office Supplies,Paper,15.552,3,0.2,5.4432
8788,CA-2020-145765,2023-05-28,Standard Class,Candace McMahon,Corporate,United States,Arizona,West,TEC-AC-10000844,Technology,Accessories,271.968,4,0.2,54.3936
8789,CA-2020-126914,2023-06-15,Standard Class,Joe Elijah,Consumer,United States,North Carolina,South,FUR-CH-10000847,Furniture,Chairs,698.352,3,0.2,52.3764
8790,CA-2020-126914,2023-06-15,Standard Class,Joe Elijah,Consumer,United States,North Carolina,South,FUR-BO-10000468,Furniture,Bookcases,77.728,2,0.2,-3.8864
8791,CA-2018-169572,2021-09-05,Standard Class,Andy Gerbode,Corporate,United States,Virginia,South,OFF-BI-10002799,Office Supplies,Binders,46.62,9,0,21.4452
8792,CA-2020-162075,2023-03-18,Standard Class,Thomas Thornton,Consumer,United States,Texas,Central,TEC-PH-10001557,Technology,Phones,537.544,7,0.2,47.0351
8793,CA-2017-162992,2020-12-18,First Class,Bart Pistole,Corporate,United States,California,West,OFF-LA-10001934,Office Supplies,Labels,14.62,2,0,6.8714
8794,CA-2017-162992,2020-12-18,First Class,Bart Pistole,Corporate,United States,California,West,OFF-FA-10004248,Office Supplies,Fasteners,22.55,5,0,8.7945
8795,CA-2017-162992,2020-12-18,First Class,Bart Pistole,Corporate,United States,California,West,TEC-PH-10001944,Technology,Phones,583.8,5,0.2,72.975
8796,CA-2017-162992,2020-12-18,First Class,Bart Pistole,Corporate,United States,California,West,TEC-PH-10002085,Technology,Phones,211.168,4,0.2,15.8376
8797,CA-2019-106397,2022-07-06,Standard Class,Max Jones,Consumer,United States,Utah,West,OFF-PA-10003441,Office Supplies,Paper,12.96,2,0,6.2208
8798,CA-2019-106397,2022-07-06,Standard Class,Max Jones,Consumer,United States,Utah,West,OFF-AR-10004602,Office Supplies,Art,45.98,2,0,12.8744
8799,US-2019-150140,2022-04-05,Standard Class,Valerie Mitchum,Home Office,United States,Vermont,East,TEC-PH-10002555,Technology,Phones,1294.75,5,0,336.635
8800,CA-2017-116666,2020-05-07,First Class,Kean Thornton,Consumer,United States,Pennsylvania,East,TEC-CO-10001449,Technology,Copiers,1799.97,5,0.4,239.996
8801,CA-2020-148992,2023-11-23,Standard Class,Chris Selesnick,Corporate,United States,Illinois,Central,OFF-PA-10004285,Office Supplies,Paper,10.688,2,0.2,3.7408
8802,CA-2019-140935,2022-11-09,First Class,Aaron Bergman,Consumer,United States,Oklahoma,Central,TEC-PH-10000562,Technology,Phones,221.98,2,0,62.1544
8803,CA-2019-140935,2022-11-09,First Class,Aaron Bergman,Consumer,United States,Oklahoma,Central,FUR-BO-10003966,Furniture,Bookcases,341.96,2,0,54.7136
8804,CA-2017-157644,2020-12-30,First Class,Aaron Hawkins,Corporate,United States,New York,East,TEC-AC-10003614,Technology,Accessories,34.77,3,0,11.4741
8805,CA-2017-157644,2020-12-30,First Class,Aaron Hawkins,Corporate,United States,New York,East,OFF-LA-10003148,Office Supplies,Labels,18.9,3,0,8.694
8806,US-2020-100398,2023-08-19,Standard Class,Denny Ordway,Consumer,United States,Utah,West,OFF-BI-10002133,Office Supplies,Binders,102.72,3,0.2,37.236
8807,CA-2019-113082,2022-09-11,Standard Class,Matt Collister,Corporate,United States,New York,East,FUR-FU-10002813,Furniture,Furnishings,40.48,2,0,14.5728
8808,US-2020-110646,2023-10-26,Standard Class,Jamie Frazer,Consumer,United States,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,33.282,3,0.7,-27.735
8809,US-2020-110646,2023-10-26,Standard Class,Jamie Frazer,Consumer,United States,Pennsylvania,East,TEC-PH-10002807,Technology,Phones,118.65,5,0.4,19.775
8810,US-2020-110646,2023-10-26,Standard Class,Jamie Frazer,Consumer,United States,Pennsylvania,East,OFF-LA-10001404,Office Supplies,Labels,14.76,5,0.2,4.9815
8811,CA-2020-120614,2023-05-30,Standard Class,Suzanne McNair,Corporate,United States,California,West,OFF-PA-10004911,Office Supplies,Paper,37.52,4,0,18.0096
8812,US-2019-140172,2022-03-07,Standard Class,Stephanie Phelps,Corporate,United States,Michigan,Central,OFF-AP-10004233,Office Supplies,Appliances,207.144,3,0.1,48.3336
8813,US-2019-140172,2022-03-07,Standard Class,Stephanie Phelps,Corporate,United States,Michigan,Central,OFF-AR-10002766,Office Supplies,Art,13.9,5,0,3.753
8814,CA-2018-127754,2021-07-25,Standard Class,Cyma Kinney,Corporate,United States,Arizona,West,FUR-CH-10003199,Furniture,Chairs,266.352,3,0.2,13.3176
8815,CA-2018-144274,2021-11-22,Second Class,Pierre Wener,Consumer,United States,Delaware,East,TEC-PH-10003012,Technology,Phones,307.98,2,0,89.3142
8816,CA-2018-144274,2021-11-22,Second Class,Pierre Wener,Consumer,United States,Delaware,East,OFF-PA-10001583,Office Supplies,Paper,44.1,6,0,20.727
8817,CA-2018-144274,2021-11-22,Second Class,Pierre Wener,Consumer,United States,Delaware,East,OFF-AR-10001940,Office Supplies,Art,13.12,4,0,5.6416
8818,CA-2018-144274,2021-11-22,Second Class,Pierre Wener,Consumer,United States,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,16.56,2,0,7.7832
8819,CA-2018-144274,2021-11-22,Second Class,Pierre Wener,Consumer,United States,Delaware,East,OFF-PA-10003441,Office Supplies,Paper,38.88,6,0,18.6624
8820,CA-2018-142930,2021-11-27,Standard Class,Evan Bailliet,Consumer,United States,Texas,Central,OFF-PA-10003395,Office Supplies,Paper,335.52,4,0.2,117.432
8821,CA-2020-100622,2023-11-03,Standard Class,Dave Kipp,Consumer,United States,Florida,South,TEC-CO-10003236,Technology,Copiers,959.984,2,0.2,311.9948
8822,CA-2020-100622,2023-11-03,Standard Class,Dave Kipp,Consumer,United States,Florida,South,OFF-BI-10002982,Office Supplies,Binders,4.086,2,0.7,-2.9964
8823,CA-2020-100622,2023-11-03,Standard Class,Dave Kipp,Consumer,United States,Florida,South,OFF-AR-10004010,Office Supplies,Art,55.984,2,0.2,4.1988
8824,CA-2020-100622,2023-11-03,Standard Class,Dave Kipp,Consumer,United States,Florida,South,OFF-PA-10002947,Office Supplies,Paper,10.688,2,0.2,3.7408
8825,CA-2020-117156,2023-03-21,Second Class,Ted Butterfield,Consumer,United States,Pennsylvania,East,OFF-EN-10003845,Office Supplies,Envelopes,8.856,3,0.2,2.8782
8826,CA-2018-115399,2021-12-18,First Class,Arthur Gainer,Consumer,United States,Pennsylvania,East,OFF-LA-10003190,Office Supplies,Labels,6.912,3,0.2,2.5056
