RowID,OrderDate,CustomerName,Sales,Profit
7790,2022-05-16,Luke Weiss,30.528,9.54
7791,2023-09-19,Frank Gastineau,4.842,-3.3894
7792,2022-12-18,Barry Pond,1.8,-2.88
7793,2023-10-12,Sung Pak,39.984,-1.4994
7794,2021-12-11,Jonathan Doherty,32.4,15.876
7795,2021-12-11,Jonathan Doherty,97.88,48.94
7796,2021-07-11,Fred McMath,307.168,30.7168
7797,2021-10-01,Michael Paige,26.9,13.181
7798,2023-03-24,Harold Ryan,47.01,22.0947
7799,2023-03-24,Harold Ryan,469.99,136.2971
7800,2023-03-24,Harold Ryan,207.846,2.3094
7801,2023-06-01,Barry Weirich,324.744,-77.1267
7802,2020-03-23,Maurice Satty,40.48,14.5728
7803,2021-09-21,Sanjit Jacobs,12,4.2
7804,2021-09-21,Sanjit Jacobs,720.064,-63.0056
7805,2021-09-21,Sanjit Jacobs,25.424,-4.767
7806,2021-09-21,Sanjit Jacobs,2.816,0.3168
7807,2021-09-21,Sanjit Jacobs,3.204,-2.5632
7808,2022-01-07,Vivek Sundaresam,30.828,-24.6624
7809,2022-01-07,Vivek Sundaresam,47.616,5.952
7810,2022-01-07,Vivek Sundaresam,108.784,10.8784
7811,2022-02-13,Dave Kipp,4.77,2.1465
7812,2022-02-13,Dave Kipp,7.98,2.0748
7813,2022-02-13,Dave Kipp,550.431,-47.1798
7814,2022-02-13,Dave Kipp,10.56,4.6464
7815,2023-06-08,Maureen Gastineau,1497.666,140.9568
7816,2023-06-08,Maureen Gastineau,17.52,-3.504
7817,2022-10-20,Dennis Pardue,113.22,29.4372
7818,2022-10-20,Dennis Pardue,35.88,17.5812
7819,2022-10-20,Dennis Pardue,4535.976,1644.2913
7820,2023-01-25,Caroline Jumper,11.84,5.6832
7821,2023-12-08,Carl Weiss,592.74,160.0398
7822,2022-10-20,Giulietta Weimer,111.672,6.9795
7823,2020-08-25,Paul Prost,8.64,2.5056
7824,2020-08-25,Paul Prost,149.97,52.4895
7825,2020-05-15,Pauline Webber,232.88,17.466
7826,2021-02-02,Pauline Webber,90.882,15.147
7827,2023-10-31,Craig Yedwab,508.768,38.1576
7828,2023-10-31,Craig Yedwab,9.912,3.2214
7829,2021-04-25,Bart Watters,63.936,6.3936
7830,2021-04-25,Bart Watters,59.52,15.4752
7831,2021-04-25,Bart Watters,311.976,38.997
7832,2021-04-25,Bart Watters,50.352,17.6232
7833,2022-05-08,Mick Brown,19.136,1.9136
7834,2021-01-23,Cyra Reiten,13.12,2.132
7835,2021-04-12,Eugene Barchas,241.568,-15.098
7836,2021-04-12,Eugene Barchas,479.92,41.993
7837,2021-09-24,Sally Hughsby,307.136,-11.5176
7838,2021-09-24,Sally Hughsby,12.6,5.796
7839,2021-09-24,Sally Hughsby,159.98,57.5928
7840,2020-03-27,Christina VanderZanden,6.12,2.8764
7841,2020-03-27,Christina VanderZanden,1184.72,106.6248
7842,2022-07-16,Annie Thurman,45.96,13.788
7843,2020-04-18,Allen Goldenen,58.05,26.703
7844,2020-04-18,Allen Goldenen,71.28,34.2144
7845,2023-07-21,Gene McClure,124.404,-21.3264
7846,2021-09-26,Jamie Kunitz,154.9,69.705
7847,2021-09-26,Jamie Kunitz,1871.88,561.564
7848,2022-02-26,Don Weiss,16.192,-6.8816
7849,2022-05-01,Adam Shillingsburg,18.936,-3.7872
7850,2022-05-01,Adam Shillingsburg,12.672,-3.168
7851,2022-05-01,Adam Shillingsburg,5.04,1.764
7852,2020-12-08,Thomas Seio,8.448,2.9568
7853,2020-12-08,Thomas Seio,20.388,-53.0088
7854,2021-12-24,Sean Miller,9.96,4.8804
7855,2023-12-07,Brosina Hoffman,320.64,89.7792
7856,2023-12-07,Brosina Hoffman,52,23.4
7857,2020-05-29,Laurel Workman,25.584,8.9544
7858,2020-05-29,Laurel Workman,464,134.56
7859,2020-05-29,Laurel Workman,235.95,77.8635
7860,2020-05-29,Laurel Workman,39.96,17.982
7861,2023-03-02,Joseph Airdo,18.528,-12.352
7862,2021-10-11,Kelly Andreada,17.9,3.401
7863,2021-10-11,Kelly Andreada,81.96,0
7864,2021-07-13,Toby Gnade,272.736,-64.7748
7865,2021-07-13,Toby Gnade,18.496,6.7048
7866,2021-07-13,Toby Gnade,441.92,49.716
7867,2021-07-13,Toby Gnade,127.764,-191.646
7868,2020-11-18,Dennis Bolton,166.44,79.8912
7869,2022-05-26,Lynn Smith,13.38,6.1548
7870,2023-07-03,Michael Oakman,24,-2.7
7871,2023-09-25,Carol Adams,24.448,8.8624
7872,2022-10-02,Daniel Byrd,6.16,2.9568
7873,2022-10-02,Daniel Byrd,915.136,102.9528
7874,2022-10-02,Daniel Byrd,8.56,3.852
7875,2022-10-02,Daniel Byrd,97.82,45.9754
7876,2023-09-09,Damala Kotsonis,31.104,11.2752
7877,2023-09-09,Damala Kotsonis,11.176,0.8382
7878,2021-03-11,Evan Bailliet,5.04,1.764
7879,2022-11-28,Daniel Raglin,242.176,-302.72
7880,2022-06-13,Jim Sink,337.176,-118.0116
7881,2023-12-03,Lena Cacioppo,13.344,1.0008
7882,2023-12-03,Lena Cacioppo,76.752,10.5534
7883,2023-12-03,Lena Cacioppo,102.336,14.0712
7884,2023-12-03,Lena Cacioppo,10.32,3.741
7885,2023-12-03,Lena Cacioppo,47.32,5.915
7886,2023-12-03,Lena Cacioppo,23.376,7.0128
7887,2023-12-03,Lena Cacioppo,16.72,3.344
7888,2023-12-03,Lena Cacioppo,16.192,4.6552
7889,2022-08-15,Jeremy Pistek,32.4,15.552
7890,2022-12-24,Trudy Schmidt,19.89,5.3703
7891,2022-12-24,Trudy Schmidt,399.98,171.9914
7892,2022-12-24,Trudy Schmidt,343.85,137.54
7893,2022-12-24,Trudy Schmidt,106.32,49.9704
7894,2023-07-23,Nathan Mautz,13.92,4.35
7895,2023-06-21,Eugene Hildebrand,82.4,40.376
7896,2023-06-21,Eugene Hildebrand,6.24,3.0576
7897,2023-06-21,Eugene Hildebrand,447.84,219.4416
7898,2023-08-13,Dan Campbell,272.048,30.6054
7899,2023-08-13,Dan Campbell,1614.582,-1237.8462
7900,2023-08-13,Dan Campbell,24.32,9.12
7901,2023-08-13,Dan Campbell,1.584,0.4752
7902,2023-08-13,Dan Campbell,31.984,0
7903,2023-08-13,Dan Campbell,14.76,4.797
7904,2023-08-13,Dan Campbell,423.648,47.6604
7905,2021-11-06,Doug O'Connell,76.64,26.824
7906,2021-10-14,Lindsay Shagiari,4.464,1.674
7907,2021-10-14,Lindsay Shagiari,3.96,-6.93
7908,2022-07-29,Rob Williams,715.64,178.91
7909,2022-12-02,Roger Demir,268.704,6.7176
7910,2022-12-02,Roger Demir,21.92,5.9184
7911,2022-12-02,Roger Demir,48.72,7.308
7912,2022-12-02,Roger Demir,205.666,-12.098
7913,2022-04-27,Rob Beeghly,30.344,-31.8612
7914,2023-08-25,Joe Elijah,25.696,1.9272
7915,2023-06-17,Steven Roelle,3404.5,1668.205
7916,2023-06-17,Steven Roelle,101.34,8.1072
7917,2021-11-19,Phillina Ober,344.372,-93.4724
7918,2023-09-04,Julie Kriz,30.384,3.798
7919,2021-07-03,Julie Prescott,22.848,7.4256
7920,2023-09-15,Dean percer,38.62,10.8136
7921,2023-09-15,Dean percer,59.98,10.7964
7922,2023-03-13,Joy Bell-,174.3,81.921
7923,2023-09-24,Paul Prost,383.96,38.396
7924,2023-09-24,Paul Prost,15.57,-11.418
7925,2022-08-12,Roy Französisch,22.32,10.7136
7926,2022-08-12,Roy Französisch,103.6,51.8
7927,2023-11-20,Katharine Harms,2.97,1.3365
7928,2023-11-20,Katharine Harms,569.99,170.997
7929,2023-11-20,Katharine Harms,50.97,9.1746
7930,2023-07-25,Evan Minnotte,298.116,-4.2588
7931,2022-03-24,Damala Kotsonis,59.52,17.856
7932,2022-07-14,Mark Cousins,230.28,23.028
7933,2022-07-14,Mark Cousins,105.52,34.294
7934,2023-08-17,Rick Wilson,23.36,11.68
7935,2023-08-17,Rick Wilson,71.976,8.997
7936,2023-08-17,Rick Wilson,8.56,3.852
7937,2023-08-17,Rick Wilson,13.92,4.872
7938,2023-08-17,Rick Wilson,2518.29,654.7554
7939,2023-08-17,Rick Wilson,540.57,140.5482
7940,2023-08-17,Rick Wilson,221.056,77.3696
7941,2022-12-13,David Smith,81.424,-9.1602
7942,2022-12-13,David Smith,134.8,35.048
7943,2023-12-25,Guy Armstrong,39.582,-59.373
7944,2023-12-25,Guy Armstrong,44.688,5.0274
7945,2023-12-25,Guy Armstrong,31.744,2.3808
7946,2023-12-25,Guy Armstrong,40.98,-65.568
7947,2023-12-25,Guy Armstrong,3.168,-5.0688
7948,2020-02-29,Shahid Collister,18.84,-3.5325
7949,2020-02-29,Shahid Collister,362.25,0
7950,2020-02-29,Shahid Collister,63.552,-34.9536
7951,2020-02-29,Shahid Collister,129.552,-22.6716
7952,2021-11-18,Katherine Ducich,5.984,2.244
7953,2021-11-18,Katherine Ducich,861.76,249.9104
7954,2020-03-31,Katharine Harms,66.96,2.6784
7955,2020-03-31,Katharine Harms,6.24,3.0576
7956,2023-10-05,Greg Guthrie,435.168,-59.8356
7957,2023-10-05,Greg Guthrie,14.9,6.854
7958,2023-10-05,Greg Guthrie,15.8,4.108
7959,2023-10-05,Greg Guthrie,72.9,26.973
7960,2023-10-05,Greg Guthrie,206.352,5.1588
7961,2023-10-05,Greg Guthrie,7.992,2.6973
7962,2023-11-18,Jim Sink,81.36,-19.323
7963,2023-11-18,Jim Sink,20.232,-16.1856
7964,2023-11-18,Jim Sink,389.056,48.632
7965,2023-11-18,Jim Sink,20.736,7.2576
7966,2023-11-18,Jim Sink,41.472,14.5152
7967,2021-03-22,Bart Pistole,33.36,16.68
7968,2022-10-09,Corey Catlett,90.882,-190.8522
7969,2022-10-09,Corey Catlett,15.992,-2.9985
7970,2022-10-09,Corey Catlett,120.784,13.5882
7971,2021-08-15,Sung Pak,519.792,-112.6216
7972,2021-08-15,Sung Pak,31.176,-5.4558
7973,2021-08-15,Sung Pak,10.368,3.6288
7974,2021-08-15,Sung Pak,2.724,-1.9068
7975,2021-08-15,Sung Pak,254.352,0
7976,2021-08-15,Sung Pak,3.762,-2.7588
7977,2021-08-15,Sung Pak,10.272,3.21
7978,2020-05-30,Jim Karlsson,659.97,197.991
7979,2020-05-30,Jim Karlsson,113.73,32.9817
7980,2021-08-26,Chad Cunningham,5.104,1.6588
7981,2020-01-03,Darren Powers,16.448,5.5512
7982,2020-09-09,Sandra Flanagan,81.92,22.1184
7983,2020-09-09,Sandra Flanagan,254.9,76.47
7984,2023-01-21,Edward Hooks,15.12,4.914
7985,2023-01-21,Edward Hooks,7.872,0.8856
7986,2022-04-20,Duane Noonan,8.32,2.808
7987,2022-07-19,Pauline Johnson,89.95,43.176
7988,2022-08-22,Matt Abelman,25.2,11.592
7989,2022-08-22,Matt Abelman,37.59,17.6673
7990,2022-08-22,Matt Abelman,14.97,4.1916
7991,2022-08-22,Matt Abelman,1.98,0.891
7992,2022-06-13,Vivian Mathis,39.936,-26.624
7993,2022-06-13,Vivian Mathis,18.464,2.308
7994,2021-11-19,Michelle Moray,4.896,-3.4272
7995,2021-11-19,Michelle Moray,145.764,-247.7988
7996,2021-11-19,Michelle Moray,9.612,-7.3692
7997,2023-11-03,Clay Rozendal,199.75,87.89
7998,2023-11-03,Clay Rozendal,1673.184,20.9148
7999,2020-05-03,Bill Shonely,12.18,3.8976
8000,2020-05-03,Bill Shonely,57.68,19.0344
8001,2021-11-07,Rob Dowd,263.96,76.5484
8002,2021-12-11,Karen Daniels,299.94,128.9742
8003,2021-12-11,Karen Daniels,25.76,0.5152
8004,2020-11-30,Anna Andreadi,271.9,78.851
8005,2020-11-30,Anna Andreadi,45.84,15.5856
8006,2020-11-30,Anna Andreadi,9.82,3.2406
8007,2022-10-06,Mick Crebagga,93.36,0.9336
8008,2021-11-16,Anna Andreadi,541.24,5.4124
8009,2021-11-16,Anna Andreadi,106.32,49.9704
8010,2021-11-16,Anna Andreadi,1323.9,383.931
8011,2020-03-16,Quincy Jones,126.624,41.1528
8012,2021-06-19,Justin MacKendrick,125.944,15.743
8013,2023-05-25,Trudy Brown,663.92,207.475
8014,2023-05-25,Trudy Brown,120,13.2
8015,2023-05-25,Trudy Brown,3.29,1.4805
8016,2023-05-25,Trudy Brown,18.84,6.0288
8017,2020-09-08,Nicole Fjeld,60.672,12.8928
8018,2020-09-08,Nicole Fjeld,30.816,2.6964
8019,2023-10-17,Barry Französisch,52.792,4.6193
8020,2023-11-02,Nora Paige,83.9,20.975
8021,2023-11-02,Nora Paige,11.76,5.7624
8022,2020-07-20,Harry Marie,4.992,-12.9792
8023,2020-07-20,Harry Marie,87.92,29.673
8024,2020-07-20,Harry Marie,657.93,-93.99
8025,2020-07-20,Harry Marie,1.044,-1.827
8026,2021-09-10,Don Miller,210.68,50.5632
8027,2021-09-10,Don Miller,78.8,1.576
8028,2021-09-10,Don Miller,19.99,6.7966
8029,2021-09-10,Don Miller,772.68,108.1752
8030,2022-10-20,Jill Fjeld,106.08,-9.282
8031,2022-01-06,Neoma Murray,23.076,-10.9611
8032,2022-01-06,Neoma Murray,25.92,9.072
8033,2021-06-24,Mark Van Huff,47.952,16.1838
8034,2021-06-24,Mark Van Huff,0.984,-1.476
8035,2021-06-24,Mark Van Huff,75.384,-20.7306
8036,2021-06-24,Mark Van Huff,4.608,1.6704
8037,2021-09-19,Alejandro Grove,37.68,16.956
8038,2023-07-10,Beth Fritzler,41.91,10.8966
8039,2023-06-30,John Castell,435.999,5.1294
8040,2023-08-21,Candace McMahon,388.704,38.8704
8041,2023-08-21,Candace McMahon,572.58,34.3548
8042,2023-08-21,Candace McMahon,33.18,11.613
8043,2023-03-11,Paul Van Hugh,63.88,24.9132
8044,2023-03-11,Paul Van Hugh,26.72,11.7568
8045,2023-09-15,Doug O'Connell,295.056,106.9578
8046,2022-09-19,Helen Abelman,393.25,129.7725
8047,2022-12-14,Shahid Hopkins,2.214,-1.476
8048,2023-11-03,Justin MacKendrick,16.272,5.2884
8049,2022-07-02,Dean Katz,706.86,197.9208
8050,2020-09-25,Craig Molinari,5.97,-4.577
8051,2020-09-25,Craig Molinari,21.184,4.7664
8052,2020-09-25,Craig Molinari,41.376,3.1032
8053,2020-07-13,Barbara Fisher,17.94,4.485
8054,2023-09-28,Sylvia Foulston,2.655,-1.8585
8055,2021-08-27,Cassandra Brandow,892.35,267.705
8056,2021-08-27,Cassandra Brandow,307.666,28.9568
8057,2021-08-27,Cassandra Brandow,728.82,29.1528
8058,2021-08-27,Cassandra Brandow,41.36,13.959
8059,2021-08-27,Cassandra Brandow,43.176,15.1116
8060,2021-08-27,Cassandra Brandow,4.16,1.7472
8061,2021-09-19,Tamara Chand,61.4,28.858
8062,2021-09-19,Tamara Chand,24.448,8.8624
8063,2022-11-06,Luke Weiss,263.96,71.2692
8064,2022-11-06,Luke Weiss,359.97,100.7916
8065,2022-11-06,Luke Weiss,12.96,6.2208
8066,2022-11-06,Luke Weiss,116.82,5.841
8067,2022-11-06,Luke Weiss,276.784,89.9548
8068,2021-10-19,Noel Staavos,239.97,86.3892
8069,2021-10-19,Noel Staavos,16.02,6.0876
8070,2022-12-31,Janet Martin,454.56,-107.958
8071,2022-12-31,Janet Martin,141.42,-187.3815
8072,2022-12-31,Janet Martin,310.744,-26.6352
8073,2022-12-31,Janet Martin,12.736,2.2288
8074,2022-12-31,Janet Martin,6.47,-9.705
8075,2022-12-31,Janet Martin,13.748,-22.6842
8076,2022-12-31,Janet Martin,15.224,-38.8212
8077,2021-06-22,Randy Ferguson,27.42,9.3228
8078,2021-06-22,Randy Ferguson,165.98,74.691
8079,2021-06-22,Randy Ferguson,75,18
8080,2022-11-21,Cathy Armstrong,134.272,46.9952
8081,2021-10-25,Kristen Hastings,146.544,47.6268
8082,2021-10-25,Kristen Hastings,131.904,47.8152
8083,2021-10-25,Kristen Hastings,203.88,20.388
8084,2021-10-25,Kristen Hastings,14.301,-10.4874
8085,2021-10-25,Kristen Hastings,718.64,-161.694
8086,2022-10-19,Lindsay Castell,61.1,18.33
8087,2023-04-28,Jack Lebron,28.08,5.265
8088,2022-09-28,Dario Medina,10.496,1.1808
8089,2021-07-09,Mike Vittorini,39.92,12.974
8090,2021-08-06,Noel Staavos,77.58,20.1708
8091,2020-12-06,Ann Steele,269.36,70.0336
8092,2021-12-09,Meg Tillman,5.76,2.8224
8093,2023-11-08,Sharelle Roach,109.9,32.97
8094,2023-07-27,Dennis Kane,23.88,10.5072
8095,2023-07-27,Dennis Kane,26.2,12.052
8096,2023-07-27,Dennis Kane,12.96,6.2208
8097,2023-07-27,Dennis Kane,234.95,32.893
8098,2023-12-28,Susan Vittorini,118.25,34.2925
8099,2023-12-28,Susan Vittorini,4.28,1.926
8100,2022-03-09,Rick Huthwaite,26.85,5.1015
8101,2022-03-09,Rick Huthwaite,3357.6,377.73
8102,2021-05-21,Sarah Brown,8.26,3.7996
8103,2021-05-21,Sarah Brown,2973.32,334.4985
8104,2021-05-21,Sarah Brown,104.79,29.3412
8105,2021-05-21,Sarah Brown,775.728,58.1796
8106,2023-02-16,Cyra Reiten,89.0664,-17.0274
8107,2023-02-16,Cyra Reiten,175.44,52.632
8108,2023-02-16,Cyra Reiten,438.336,-87.6672
8109,2023-12-08,Emily Grady,215.544,-58.5048
8110,2023-11-18,Russell D'Ascenzo,55.584,20.844
8111,2023-11-18,Russell D'Ascenzo,127.386,-25.4772
8112,2022-11-30,John Murray,248.43,-17.745
8113,2022-11-30,John Murray,11.648,-30.8672
8114,2022-11-30,John Murray,85.246,-1.2178
8115,2023-10-03,Laurel Workman,20.64,2.322
8116,2023-08-29,Rick Wilson,148.02,41.4456
8117,2023-11-24,Brooke Gillingham,33.29,7.9896
8118,2023-06-30,Thomas Thornton,204.95,100.4255
8119,2023-07-22,Eric Barreto,526.344,-75.192
8120,2022-11-10,Liz Pelletier,41.96,10.9096
8121,2022-11-10,Liz Pelletier,451.152,0
8122,2022-11-10,Liz Pelletier,31.504,11.0264
8123,2020-12-08,Frank Preis,30.672,9.585
8124,2020-12-08,Frank Preis,1079.976,125.9972
8125,2023-09-07,Joseph Airdo,161.568,-28.2744
8126,2021-02-05,Trudy Schmidt,2.934,-4.9878
8127,2021-02-05,Trudy Schmidt,18.528,4.4004
8128,2021-02-05,Trudy Schmidt,670.752,-125.766
8129,2023-08-26,Darren Powers,64.96,-43.848
8130,2020-07-19,Jonathan Doherty,41.94,15.0984
8131,2020-07-19,Jonathan Doherty,11.96,5.8604
8132,2020-07-19,Jonathan Doherty,13.12,3.8048
8133,2020-07-19,Jonathan Doherty,535.41,160.623
8134,2021-10-07,Gene Hale,72.78,-70.9605
8135,2021-02-15,Rob Dowd,36.84,17.3148
8136,2021-02-15,Rob Dowd,87.71,41.2237
8137,2022-08-11,Cindy Schnelling,562.2925,-255.5875
8138,2020-11-08,Benjamin Farhat,56.52,21.4776
8139,2022-07-17,Neil Knudson,11.264,1.2672
8140,2022-07-17,Neil Knudson,284.08,24.857
8141,2022-07-17,Neil Knudson,18.496,6.7048
8142,2022-02-04,Annie Zypern,14.73,7.2177
8143,2022-02-04,Annie Zypern,186.54,50.3658
8144,2022-02-04,Annie Zypern,557.728,6.9716
8145,2022-02-04,Annie Zypern,159.968,-31.9936
8146,2020-06-19,Corey-Lock,471.9,155.727
8147,2020-06-19,Corey-Lock,3.52,1.6896
8148,2023-06-09,Anna Gayman,49.12,23.0864
8149,2022-12-26,Eugene Moren,20.16,9.8784
8150,2020-01-26,Carol Adams,10.68,5.0196
8151,2020-01-26,Carol Adams,141.96,39.7488
8152,2023-03-23,Raymond Buch,32.48,4.872
8153,2023-03-23,Raymond Buch,20.04,9.6192
8154,2023-03-23,Raymond Buch,13999.96,6719.9808
8155,2023-03-20,Roger Demir,238,38.08
8156,2023-03-20,Roger Demir,61.96,27.882
8157,2022-10-03,Melanie Seite,239.372,-23.9372
8158,2022-11-17,Patrick Gardner,595,95.2
8159,2023-12-26,Karen Bern,16.032,5.6112
8160,2022-03-08,Rick Bensley,199.75,87.89
8161,2022-02-15,John Dryer,227.96,36.4736
8162,2021-09-27,Jennifer Jackson,293.52,76.3152
8163,2021-09-27,Jennifer Jackson,307.98,89.3142
8164,2021-11-01,Liz Thompson,96.96,33.936
8165,2021-11-01,Liz Thompson,117.488,41.1208
8166,2021-11-01,Liz Thompson,11.952,4.1832
8167,2021-11-01,Liz Thompson,512.499,-30.147
8168,2022-07-30,Anna Häberlin,863.128,-32.3673
8169,2023-11-06,Adam Bellavance,2036.86,366.6348
8170,2023-11-06,Adam Bellavance,449.568,-73.0548
8171,2023-11-06,Adam Bellavance,108.96,32.688
8172,2022-02-13,Fred McMath,264.18,68.6868
8173,2020-07-08,Gary Hansen,2.88,1.4112
8174,2020-07-08,Gary Hansen,41.904,14.1426
8175,2020-07-08,Gary Hansen,23.92,4.0664
8176,2022-01-29,Harold Engle,156.512,52.8228
8177,2022-09-21,Sam Zeldin,128.34,37.2186
8178,2023-12-22,Chad McGuire,474.95,142.485
8179,2022-09-01,Toby Gnade,999.98,449.991
8180,2021-08-01,Darren Koutras,277.5,-188.7
8181,2021-11-20,Shahid Shariari,1252.704,-480.2032
8182,2021-11-20,Shahid Shariari,110.97,-24.0435
8183,2023-05-18,Brendan Murry,22.608,-10.1736
8184,2023-05-18,Brendan Murry,1.892,-0.9933
8185,2023-07-23,Maribeth Yedwab,63.312,20.5764
8186,2021-09-12,Arthur Gainer,7.824,2.934
8187,2021-09-12,Arthur Gainer,170.072,-12.148
8188,2022-12-09,Bart Watters,62.82,29.5254
8189,2021-10-01,Sheri Gordon,19.44,9.3312
8190,2021-10-01,Sheri Gordon,7.38,3.6162
8191,2023-11-17,Christopher Conant,38.88,18.6624
8192,2023-11-17,Christopher Conant,187.76,76.9816
8193,2021-11-29,Lena Radford,6.048,-4.2336
8194,2021-11-29,Lena Radford,98.352,9.8352
8195,2021-11-29,Lena Radford,335.744,25.1808
8196,2021-12-05,David Bremer,8.96,4.3904
8197,2023-09-05,Liz Preis,89.568,-1.1196
8198,2023-09-05,Liz Preis,71.96,7.196
8199,2023-09-05,Liz Preis,15.552,5.4432
8200,2023-04-24,Art Ferguson,10.43,-18.2525
8201,2023-04-24,Art Ferguson,72.784,-18.196
8202,2021-11-07,Keith Dawkins,67.15,16.7875
8203,2021-11-07,Keith Dawkins,549.98,142.9948
8204,2021-11-07,Keith Dawkins,11.82,4.728
8205,2021-11-07,Keith Dawkins,4643.8,2229.024
8206,2021-11-07,Keith Dawkins,577.764,115.5528
8207,2021-04-25,Sue Ann Reed,191.5155,-76.6062
8208,2021-04-25,Sue Ann Reed,2.624,0.4264
8209,2021-09-19,Barry Gonzalez,1369.764,-913.176
8210,2021-09-19,Barry Gonzalez,294.368,-58.8736
8211,2023-09-07,Dario Medina,81.568,7.1372
8212,2022-11-06,Michael Chen,44.46,-17.784
8213,2022-11-06,Michael Chen,314.088,19.6305
8214,2021-09-24,Marina Lichtenstein,6.336,-4.6464
8215,2021-09-24,Marina Lichtenstein,10.48,3.799
8216,2021-09-24,Marina Lichtenstein,2.469,-1.8106
8217,2021-09-24,Marina Lichtenstein,3.264,-2.2848
8218,2020-10-02,Russell D'Ascenzo,4.344,0.8688
8219,2020-10-02,Russell D'Ascenzo,31.776,-19.0656
8220,2020-10-02,Russell D'Ascenzo,4.928,1.7248
8221,2020-10-02,Russell D'Ascenzo,1.788,-3.0396
8222,2020-10-02,Russell D'Ascenzo,15.072,-3.768
8223,2020-02-18,Aaron Bergman,12.624,-2.5248
8224,2022-06-11,Erin Ashbrook,185.88,83.646
8225,2022-06-11,Erin Ashbrook,12.96,6.2208
8226,2023-11-01,Sandra Flanagan,189.7,91.056
8227,2023-11-01,Sandra Flanagan,40.99,20.0851
8228,2022-04-03,Becky Castell,82.64,7.4376
8229,2022-04-03,Becky Castell,31.02,8.0652
8230,2022-04-03,Becky Castell,89.97,37.7874
8231,2022-06-29,Philip Fox,35.97,9.7119
8232,2022-06-29,Philip Fox,1266.86,291.3778
8233,2020-09-21,Sanjit Engle,169.45,42.3625
8234,2020-09-21,Sanjit Engle,40.68,0.4068
8235,2023-05-01,Caroline Jumper,3.328,0.416
8236,2023-05-01,Caroline Jumper,933.262,-458.1468
8237,2023-05-01,Caroline Jumper,2803.92,0
8238,2023-10-20,Pete Takahito,4.768,-0.7748
8239,2023-10-20,Pete Takahito,6.672,2.502
8240,2023-10-20,Pete Takahito,4.448,1.112
8241,2023-10-20,Pete Takahito,43.936,6.0412
8242,2020-08-31,Lena Hernandez,23.744,8.3104
8243,2020-08-31,Lena Hernandez,357,57.12
8244,2020-08-11,Ben Wallace,806.336,50.396
8245,2020-08-11,Ben Wallace,85.44,31.6128
8246,2020-08-18,Bill Shonely,344.91,10.3473
8247,2021-05-09,Dennis Pardue,70.97,-191.619
8248,2021-05-09,Dennis Pardue,36.784,3.6784
8249,2022-05-09,Christopher Schild,743.988,-123.998
8250,2021-03-04,Maribeth Schnelling,11.212,-16.818
8251,2021-03-04,Maribeth Schnelling,4.712,-1.8848
8252,2021-03-04,Maribeth Schnelling,180.98,-470.548
8253,2021-03-04,Maribeth Schnelling,60.416,6.0416
8254,2023-08-12,Dana Kaydos,299.99,89.997
8255,2023-08-12,Dana Kaydos,192.16,92.2368
8256,2023-08-12,Dana Kaydos,242.624,27.2952
8257,2023-08-12,Dana Kaydos,46.74,11.685
8258,2023-08-12,Dana Kaydos,174.95,12.2465
8259,2023-08-12,Dana Kaydos,100.704,37.764
8260,2022-06-25,Skye Norling,368.91,180.7659
8261,2022-06-25,Skye Norling,8.02,3.7694
8262,2022-06-25,Skye Norling,171.04,44.4704
8263,2022-12-14,Tony Chapman,19.44,9.3312
8264,2021-09-12,Anne McFarland,13.092,-10.0372
8265,2020-12-29,Astrea Jones,122.94,30.735
8266,2020-12-29,Astrea Jones,35.448,12.8499
8267,2020-04-28,Katherine Hughes,19.98,5.1948
8268,2023-01-29,Liz Preis,69.375,-47.175
8269,2023-01-29,Liz Preis,31.68,2.772
8270,2023-01-29,Liz Preis,2003.168,250.396
8271,2023-01-29,Liz Preis,9.344,3.1536
8272,2022-12-24,Joe Elijah,2563.056,313.2624
8273,2022-10-19,Muhammed Yedwab,387.136,4.8392
8274,2021-06-12,Frank Carlisle,3.424,0.2996
8275,2023-06-30,Neil Ducich,1085.42,282.2092
8276,2021-06-25,Dennis Bolton,43.056,15.6078
8277,2022-02-20,Lindsay Castell,3.762,-2.7588
8278,2022-02-20,Lindsay Castell,34.86,-26.726
8279,2022-02-20,Lindsay Castell,432.456,32.4342
8280,2023-04-22,Bruce Degenhardt,675.06,87.7578
8281,2023-05-09,Matt Connell,65.232,22.0158
8282,2023-05-09,Matt Connell,207,25.875
8283,2021-12-20,Sam Zeldin,600.53,137.264
8284,2021-12-20,Sam Zeldin,59.904,14.2272
8285,2021-12-20,Sam Zeldin,637.44,135.456
8286,2021-12-20,Sam Zeldin,51.756,-33.6414
8287,2020-08-11,Duane Huffman,31.104,10.8864
8288,2020-08-11,Duane Huffman,47.96,4.1965
8289,2020-08-11,Duane Huffman,158.928,41.7186
8290,2020-08-11,Duane Huffman,211.248,15.8436
8291,2020-08-11,Duane Huffman,5.552,-1.041
8292,2020-08-11,Duane Huffman,2.952,0.9963
8293,2021-12-10,Lena Creighton,10.332,-7.5768
8294,2023-11-03,Jack O'Briant,18.368,5.9696
8295,2023-03-13,Meg Tillman,299.9,74.975
8296,2022-05-29,Edward Becker,26.55,12.744
8297,2022-05-29,Edward Becker,111.98,26.8752
8298,2021-07-04,Roland Schwarz,4.928,0.7392
8299,2021-07-04,Roland Schwarz,11.784,4.2717
